0, gpuUtil , 1677502214299096, 0
0, gpuUtil , 1677502214499720, 0
0, gpuUtil , 1677502214700885, 0
0, gpuUtil , 1677502214902080, 0
0, gpuUtil , 1677502215103036, 0
0, gpuUtil , 1677502215304110, 0
0, gpuUtil , 1677502215505094, 0
0, gpuUtil , 1677502215706260, 0
0, gpuUtil , 1677502215907395, 0
0, gpuUtil , 1677502216108381, 0
0, gpuUtil , 1677502216309486, 0
0, gpuUtil , 1677502216510591, 0
0, gpuUtil , 1677502216711456, 0
0, gpuUtil , 1677502216912442, 0
0, gpuUtil , 1677502217113459, 0
0, gpuUtil , 1677502217314565, 0
0, gpuUtil , 1677502217515487, 0
0, gpuUtil , 1677502217716413, 0
0, gpuUtil , 1677502217917398, 0
0, gpuUtil , 1677502218118383, 0
0, gpuUtil , 1677502218319458, 0
0, gpuUtil , 1677502218520414, 0
0, gpuUtil , 1677502218721219, 0
0, gpuUtil , 1677502218922224, 0
0, gpuUtil , 1677502219123239, 0
0, gpuUtil , 1677502219123522, 0
0, gpuUtil , 1677502219324612, 0
0, gpuUtil , 1677502219525582, 0
0, gpuUtil , 1677502219726492, 0
0, gpuUtil , 1677502219927402, 0
0, gpuUtil , 1677502220128162, 0
0, gpuUtil , 1677502220328862, 0
0, gpuUtil , 1677502220530012, 0
0, gpuUtil , 1677502220730982, 0
0, gpuUtil , 1677502220931952, 0
0, gpuUtil , 1677502221132922, 0
0, gpuUtil , 1677502221334042, 0
0, gpuUtil , 1677502221535162, 0
0, gpuUtil , 1677502221736072, 0
0, gpuUtil , 1677502221937132, 0
0, gpuUtil , 1677502222138222, 0
0, gpuUtil , 1677502222339220, 0
0, gpuUtil , 1677502222540468, 0
0, gpuUtil , 1677502222741648, 0
0, gpuUtil , 1677502222942821, 0
0, gpuUtil , 1677502223143905, 0
0, gpuUtil , 1677502223344935, 0
0, gpuUtil , 1677502223546086, 0
0, gpuUtil , 1677502223747235, 0
0, gpuUtil , 1677502223948146, 0
0, gpuUtil , 1677502224149265, 0
0, gpuUtil , 1677502224350330, 0
0, gpuUtil , 1677502224551294, 0
0, gpuUtil , 1677502224752235, 0
0, gpuUtil , 1677502224953236, 0
0, gpuUtil , 1677502225154446, 0
0, gpuUtil , 1677502225355386, 0
0, gpuUtil , 1677502225556685, 0
0, gpuUtil , 1677502225757685, 0
0, gpuUtil , 1677502225958869, 0
0, gpuUtil , 1677502226160076, 0
0, gpuUtil , 1677502226361226, 0
0, gpuUtil , 1677502226562555, 0
0, gpuUtil , 1677502226763436, 0
0, gpuUtil , 1677502226964466, 0
0, gpuUtil , 1677502227165766, 0
0, gpuUtil , 1677502227366556, 0
0, gpuUtil , 1677502227567795, 0
0, gpuUtil , 1677502227768915, 0
0, gpuUtil , 1677502227969975, 0
0, gpuUtil , 1677502228171095, 0
0, gpuUtil , 1677502228372254, 0
0, gpuUtil , 1677502228573186, 0
0, gpuUtil , 1677502228774249, 0
0, gpuUtil , 1677502228975306, 0
0, gpuUtil , 1677502229176366, 0
0, gpuUtil , 1677502229377484, 0
0, gpuUtil , 1677502229579625, 2
0, gpuUtil , 1677502229781311, 9
0, gpuUtil , 1677502229982608, 0
0, gpuUtil , 1677502230183901, 0
0, gpuUtil , 1677502230385415, 0
0, gpuUtil , 1677502230586900, 0
0, gpuUtil , 1677502230787862, 0
0, gpuUtil , 1677502230989343, 0
0, gpuUtil , 1677502231190946, 0
0, gpuUtil , 1677502231392275, 0
0, gpuUtil , 1677502231593848, 0
0, gpuUtil , 1677502231794901, 0
0, gpuUtil , 1677502231996565, 0
0, gpuUtil , 1677502232197481, 0
0, gpuUtil , 1677502232398650, 0
0, gpuUtil , 1677502232599779, 0
0, gpuUtil , 1677502232800956, 0
0, gpuUtil , 1677502233002459, 0
0, gpuUtil , 1677502233203411, 0
0, gpuUtil , 1677502233404483, 0
0, gpuUtil , 1677502233605851, 0
0, gpuUtil , 1677502233806920, 0
0, gpuUtil , 1677502234008118, 0
0, gpuUtil , 1677502234209242, 0
0, gpuUtil , 1677502234410445, 0
0, gpuUtil , 1677502234611994, 3
0, gpuUtil , 1677502234812909, 0
0, gpuUtil , 1677502235013459, 0
0, gpuUtil , 1677502235214220, 0
0, gpuUtil , 1677502235415046, 0
0, gpuUtil , 1677502235615216, 0
0, gpuUtil , 1677502235815741, 0
0, gpuUtil , 1677502236016471, 0
0, gpuUtil , 1677502236216926, 0
0, gpuUtil , 1677502236417626, 0
0, gpuUtil , 1677502236619322, 0
0, gpuUtil , 1677502236820471, 0
0, gpuUtil , 1677502237021441, 0
0, gpuUtil , 1677502237222531, 0
0, gpuUtil , 1677502237423441, 0
0, gpuUtil , 1677502237624712, 0
0, gpuUtil , 1677502237825832, 0
0, gpuUtil , 1677502238026922, 0
0, gpuUtil , 1677502238227951, 0
0, gpuUtil , 1677502238429011, 0
0, gpuUtil , 1677502238630191, 0
0, gpuUtil , 1677502238831311, 0
0, gpuUtil , 1677502239032461, 0
0, gpuUtil , 1677502239233420, 0
0, gpuUtil , 1677502239434523, 0
0, gpuUtil , 1677502239635702, 0
0, gpuUtil , 1677502239836702, 0
0, gpuUtil , 1677502240037942, 0
0, gpuUtil , 1677502240239272, 0
0, gpuUtil , 1677502240440482, 0
0, gpuUtil , 1677502240641872, 0
0, gpuUtil , 1677502240843112, 0
0, gpuUtil , 1677502241044351, 0
0, gpuUtil , 1677502241245381, 0
0, gpuUtil , 1677502241446472, 0
0, gpuUtil , 1677502241647472, 0
0, gpuUtil , 1677502241848502, 0
0, gpuUtil , 1677502242049412, 0
0, gpuUtil , 1677502242250682, 0
0, gpuUtil , 1677502242451412, 0
0, gpuUtil , 1677502242652622, 0
0, gpuUtil , 1677502242853591, 0
0, gpuUtil , 1677502243054742, 0
0, gpuUtil , 1677502243255711, 0
0, gpuUtil , 1677502243456891, 0
0, gpuUtil , 1677502243658131, 0
0, gpuUtil , 1677502243859161, 0
0, gpuUtil , 1677502244060432, 0
0, gpuUtil , 1677502244261551, 0
0, gpuUtil , 1677502244462821, 0
0, gpuUtil , 1677502244663791, 0
0, gpuUtil , 1677502244864613, 0
0, gpuUtil , 1677502245065673, 0
0, gpuUtil , 1677502245266792, 0
0, gpuUtil , 1677502245467641, 0
0, gpuUtil , 1677502245669001, 0
0, gpuUtil , 1677502245869971, 0
0, gpuUtil , 1677502246071061, 0
0, gpuUtil , 1677502246272151, 0
0, gpuUtil , 1677502246473451, 0
0, gpuUtil , 1677502246674901, 0
0, gpuUtil , 1677502246876111, 0
0, gpuUtil , 1677502247077201, 0
0, gpuUtil , 1677502247278021, 0
0, gpuUtil , 1677502247478901, 0
0, gpuUtil , 1677502247680141, 0
0, gpuUtil , 1677502247881381, 0
0, gpuUtil , 1677502248082321, 0
0, gpuUtil , 1677502248283351, 0
0, gpuUtil , 1677502248484350, 0
0, gpuUtil , 1677502248685561, 0
0, gpuUtil , 1677502248886740, 0
0, gpuUtil , 1677502249088070, 0
0, gpuUtil , 1677502249289220, 0
0, gpuUtil , 1677502249490250, 0
0, gpuUtil , 1677502249691431, 0
0, gpuUtil , 1677502249892550, 0
0, gpuUtil , 1677502250093580, 0
0, gpuUtil , 1677502250294700, 0
0, gpuUtil , 1677502250495822, 0
0, gpuUtil , 1677502250697123, 0
0, gpuUtil , 1677502250898271, 0
0, gpuUtil , 1677502251099390, 0
0, gpuUtil , 1677502251300510, 0
0, gpuUtil , 1677502251501570, 0
0, gpuUtil , 1677502251702810, 0
0, gpuUtil , 1677502251903780, 0
0, gpuUtil , 1677502252104870, 0
0, gpuUtil , 1677502252305931, 0
0, gpuUtil , 1677502252506960, 0
0, gpuUtil , 1677502252708261, 0
0, gpuUtil , 1677502252909350, 0
0, gpuUtil , 1677502253110290, 0
0, gpuUtil , 1677502253311291, 0
0, gpuUtil , 1677502253512440, 0
0, gpuUtil , 1677502253713831, 0
0, gpuUtil , 1677502253914800, 0
0, gpuUtil , 1677502254115860, 0
0, gpuUtil , 1677502254316861, 0
0, gpuUtil , 1677502254517890, 0
0, gpuUtil , 1677502254719191, 0
0, gpuUtil , 1677502254920071, 0
0, gpuUtil , 1677502255121160, 0
0, gpuUtil , 1677502255322160, 0
0, gpuUtil , 1677502255523221, 0
0, gpuUtil , 1677502255724400, 0
0, gpuUtil , 1677502255925329, 0
0, gpuUtil , 1677502256126462, 0
0, gpuUtil , 1677502256327672, 0
0, gpuUtil , 1677502256528820, 0
0, gpuUtil , 1677502256730060, 0
0, gpuUtil , 1677502256931120, 0
0, gpuUtil , 1677502257132240, 0
0, gpuUtil , 1677502257333210, 0
0, gpuUtil , 1677502257534300, 0
0, gpuUtil , 1677502257735630, 0
0, gpuUtil , 1677502257936840, 0
0, gpuUtil , 1677502258137990, 0
0, gpuUtil , 1677502258338930, 0
0, gpuUtil , 1677502258540731, 0
0, gpuUtil , 1677502258742242, 0
0, gpuUtil , 1677502258943959, 0
0, gpuUtil , 1677502259145078, 0
0, gpuUtil , 1677502259346050, 0
0, gpuUtil , 1677502259547228, 0
0, gpuUtil , 1677502259748198, 0
0, gpuUtil , 1677502259949438, 0
0, gpuUtil , 1677502260150230, 0
0, gpuUtil , 1677502260351409, 0
0, gpuUtil , 1677502260552529, 0
0, gpuUtil , 1677502260753689, 0
0, gpuUtil , 1677502260954839, 0
0, gpuUtil , 1677502261155869, 0
0, gpuUtil , 1677502261356929, 0
0, gpuUtil , 1677502261557870, 0
0, gpuUtil , 1677502261758872, 0
0, gpuUtil , 1677502261960020, 1
0, gpuUtil , 1677502262161139, 1
0, gpuUtil , 1677502262362048, 2
0, gpuUtil , 1677502262562809, 2
0, gpuUtil , 1677502262763809, 2
0, gpuUtil , 1677502262964839, 0
0, gpuUtil , 1677502263165839, 1
0, gpuUtil , 1677502263366869, 6
0, gpuUtil , 1677502263567959, 2
0, gpuUtil , 1677502263769219, 0
0, gpuUtil , 1677502263970009, 6
0, gpuUtil , 1677502264170829, 2
0, gpuUtil , 1677502264372039, 0
0, gpuUtil , 1677502264573098, 0
0, gpuUtil , 1677502264773889, 2
0, gpuUtil , 1677502264975037, 6
0, gpuUtil , 1677502265176098, 1
0, gpuUtil , 1677502265377218, 1
0, gpuUtil , 1677502265578368, 7
0, gpuUtil , 1677502265779578, 1
0, gpuUtil , 1677502265980728, 1
0, gpuUtil , 1677502266181638, 6
0, gpuUtil , 1677502266382758, 2
0, gpuUtil , 1677502266583848, 0
0, gpuUtil , 1677502266785268, 0
0, gpuUtil , 1677502266986053, 3
0, gpuUtil , 1677502267187183, 2
0, gpuUtil , 1677502267388606, 3
0, gpuUtil , 1677502267589464, 2
0, gpuUtil , 1677502267790471, 1
0, gpuUtil , 1677502267991801, 0
0, gpuUtil , 1677502268193073, 5
0, gpuUtil , 1677502268394106, 1
0, gpuUtil , 1677502268595463, 0
0, gpuUtil , 1677502268796583, 3
0, gpuUtil , 1677502268997736, 0
0, gpuUtil , 1677502269198731, 2
0, gpuUtil , 1677502269399553, 6
0, gpuUtil , 1677502269600762, 1
0, gpuUtil , 1677502269801912, 1
0, gpuUtil , 1677502270002972, 6
0, gpuUtil , 1677502270203671, 1
0, gpuUtil , 1677502270404731, 1
0, gpuUtil , 1677502270605793, 6
0, gpuUtil , 1677502270807091, 0
0, gpuUtil , 1677502271008361, 0
0, gpuUtil , 1677502271209511, 3
0, gpuUtil , 1677502271410751, 0
0, gpuUtil , 1677502271611601, 3
0, gpuUtil , 1677502271812663, 6
0, gpuUtil , 1677502272013781, 0
0, gpuUtil , 1677502272214541, 4
0, gpuUtil , 1677502272415726, 4
0, gpuUtil , 1677502272616721, 4
0, gpuUtil , 1677502272817722, 3
0, gpuUtil , 1677502273018984, 2
0, gpuUtil , 1677502273219451, 0
0, gpuUtil , 1677502273420362, 4
0, gpuUtil , 1677502273621392, 0
0, gpuUtil , 1677502273822691, 1
0, gpuUtil , 1677502274023722, 4
0, gpuUtil , 1677502274225075, 0
0, gpuUtil , 1677502274426189, 6
0, gpuUtil , 1677502274627421, 3
0, gpuUtil , 1677502274828123, 2
0, gpuUtil , 1677502275029191, 6
0, gpuUtil , 1677502275230308, 3
0, gpuUtil , 1677502275431664, 1
0, gpuUtil , 1677502275632660, 0
0, gpuUtil , 1677502275833940, 0
0, gpuUtil , 1677502276035053, 0
0, gpuUtil , 1677502276236323, 0
0, gpuUtil , 1677502276437699, 0
0, gpuUtil , 1677502276638923, 0
0, gpuUtil , 1677502276839816, 0
0, gpuUtil , 1677502277040988, 0
0, gpuUtil , 1677502277242342, 0
0, gpuUtil , 1677502277443596, 0
0, gpuUtil , 1677502277644861, 0
0, gpuUtil , 1677502277845880, 0
0, gpuUtil , 1677502278046668, 0
0, gpuUtil , 1677502278247676, 0
0, gpuUtil , 1677502278448776, 0
0, gpuUtil , 1677502278650046, 0
0, gpuUtil , 1677502278851079, 0
0, gpuUtil , 1677502279052166, 0
0, gpuUtil , 1677502279253316, 0
0, gpuUtil , 1677502279454433, 0
0, gpuUtil , 1677502279655436, 0
0, gpuUtil , 1677502279856746, 0
0, gpuUtil , 1677502280057571, 0
0, gpuUtil , 1677502280258278, 0
0, gpuUtil , 1677502280459117, 0
0, gpuUtil , 1677502280660280, 0
0, gpuUtil , 1677502280861338, 0
0, gpuUtil , 1677502281062608, 0
0, gpuUtil , 1677502281263489, 0
0, gpuUtil , 1677502281464248, 0
0, gpuUtil , 1677502281665068, 0
0, gpuUtil , 1677502281866068, 0
0, gpuUtil , 1677502282067218, 1
0, gpuUtil , 1677502282268308, 2
0, gpuUtil , 1677502282469458, 2
0, gpuUtil , 1677502282670458, 2
0, gpuUtil , 1677502282871428, 1
0, gpuUtil , 1677502283072488, 0
0, gpuUtil , 1677502283273306, 3
0, gpuUtil , 1677502283474066, 6
0, gpuUtil , 1677502283675057, 0
0, gpuUtil , 1677502283876069, 2
0, gpuUtil , 1677502284077248, 5
0, gpuUtil , 1677502284278068, 1
0, gpuUtil , 1677502284479308, 0
0, gpuUtil , 1677502284680458, 0
0, gpuUtil , 1677502284881577, 2
0, gpuUtil , 1677502285082428, 6
0, gpuUtil , 1677502285283488, 1
0, gpuUtil , 1677502285484668, 1
0, gpuUtil , 1677502285685818, 6
0, gpuUtil , 1677502285886698, 2
0, gpuUtil , 1677502286087638, 0
0, gpuUtil , 1677502286288337, 6
0, gpuUtil , 1677502286489308, 3
0, gpuUtil , 1677502286690488, 0
0, gpuUtil , 1677502286891488, 0
0, gpuUtil , 1677502287092218, 0
0, gpuUtil , 1677502287292978, 5
0, gpuUtil , 1677502287494158, 4
0, gpuUtil , 1677502287695337, 0
0, gpuUtil , 1677502287896458, 0
0, gpuUtil , 1677502288097608, 0
0, gpuUtil , 1677502288298698, 0
0, gpuUtil , 1677502288499818, 0
0, gpuUtil , 1677502288700817, 0
0, gpuUtil , 1677502288901877, 0
0, gpuUtil , 1677502289103016, 0
0, gpuUtil , 1677502289303879, 0
0, gpuUtil , 1677502289504880, 0
0, gpuUtil , 1677502289705788, 0
0, gpuUtil , 1677502289906998, 0
0, gpuUtil , 1677502290107937, 0
0, gpuUtil , 1677502290308877, 0
0, gpuUtil , 1677502290509907, 0
0, gpuUtil , 1677502290711027, 0
0, gpuUtil , 1677502290912088, 0
0, gpuUtil , 1677502291113148, 0
0, gpuUtil , 1677502291314118, 0
0, gpuUtil , 1677502291515148, 0
0, gpuUtil , 1677502291716177, 0
0, gpuUtil , 1677502291917388, 0
0, gpuUtil , 1677502292118327, 0
0, gpuUtil , 1677502292319627, 0
0, gpuUtil , 1677502292520867, 0
0, gpuUtil , 1677502292721957, 0
0, gpuUtil , 1677502292923017, 0
0, gpuUtil , 1677502293123927, 0
0, gpuUtil , 1677502293325077, 0
0, gpuUtil , 1677502293526137, 0
0, gpuUtil , 1677502293727437, 0
0, gpuUtil , 1677502293928377, 0
0, gpuUtil , 1677502294129467, 0
0, gpuUtil , 1677502294330527, 0
0, gpuUtil , 1677502294531377, 0
0, gpuUtil , 1677502294732288, 1
0, gpuUtil , 1677502294933499, 2
0, gpuUtil , 1677502295134557, 2
0, gpuUtil , 1677502295335436, 2
0, gpuUtil , 1677502295536706, 0
0, gpuUtil , 1677502295737676, 2
0, gpuUtil , 1677502295938796, 4
0, gpuUtil , 1677502296139736, 3
0, gpuUtil , 1677502296340826, 0
0, gpuUtil , 1677502296541796, 6
0, gpuUtil , 1677502296742976, 3
0, gpuUtil , 1677502296944186, 0
0, gpuUtil , 1677502297145156, 0
0, gpuUtil , 1677502297346096, 0
0, gpuUtil , 1677502297547246, 0
0, gpuUtil , 1677502297748546, 0
0, gpuUtil , 1677502297949636, 0
0, gpuUtil , 1677502298150666, 0
0, gpuUtil , 1677502298351756, 0
0, gpuUtil , 1677502298552966, 0
0, gpuUtil , 1677502298754026, 6
0, gpuUtil , 1677502298955626, 3
0, gpuUtil , 1677502299156806, 0
0, gpuUtil , 1677502299357806, 6
0, gpuUtil , 1677502299559166, 3
0, gpuUtil , 1677502299760496, 4
0, gpuUtil , 1677502299961586, 1
0, gpuUtil , 1677502300162705, 0
0, gpuUtil , 1677502300363437, 0
0, gpuUtil , 1677502300564497, 0
0, gpuUtil , 1677502300765405, 0
0, gpuUtil , 1677502300966526, 0
0, gpuUtil , 1677502301167555, 0
0, gpuUtil , 1677502301368616, 0
0, gpuUtil , 1677502301569585, 0
0, gpuUtil , 1677502301770736, 0
0, gpuUtil , 1677502301971706, 0
0, gpuUtil , 1677502302172916, 0
0, gpuUtil , 1677502302374155, 0
0, gpuUtil , 1677502302575126, 0
0, gpuUtil , 1677502302776485, 0
0, gpuUtil , 1677502302977636, 0
0, gpuUtil , 1677502303178605, 0
0, gpuUtil , 1677502303379515, 0
0, gpuUtil , 1677502303580636, 0
0, gpuUtil , 1677502303781726, 0
0, gpuUtil , 1677502303982964, 0
0, gpuUtil , 1677502304183875, 0
0, gpuUtil , 1677502304384844, 0
0, gpuUtil , 1677502304586114, 0
0, gpuUtil , 1677502304787294, 0
0, gpuUtil , 1677502304988054, 0
0, gpuUtil , 1677502305189264, 0
0, gpuUtil , 1677502305390475, 0
0, gpuUtil , 1677502305591715, 0
0, gpuUtil , 1677502305792744, 0
0, gpuUtil , 1677502305993867, 0
0, gpuUtil , 1677502306194867, 1
0, gpuUtil , 1677502306395744, 2
0, gpuUtil , 1677502306596594, 2
0, gpuUtil , 1677502306797714, 2
0, gpuUtil , 1677502306998834, 1
0, gpuUtil , 1677502307199924, 0
0, gpuUtil , 1677502307401074, 6
0, gpuUtil , 1677502307602164, 3
0, gpuUtil , 1677502307803464, 0
